search_role,job_title,company_name,experience,location,skills,posted_date,job_link
Data Scientist,Data Scientist,Mobile Programming,6-9 Yrs,Bengaluru,"advanced analytics, Data analysis, Statistical modeling, data science, Machine learning, Data processing, data visualization, Predictive analytics",1 day ago,https://www.naukri.com/job-listings-data-scientist-mobileprogramming-bengaluru-6-to-9-years-020426509940
Data Scientist,Data Scientist,Coface India Credit Management Services,2-7 Yrs,Mumbai,"Version control, GIT, NoSQL, orchestration, Linux, Machine learning, Apache, SQL",1 day ago,https://www.naukri.com/job-listings-data-scientist-coface-india-credit-management-services-pvt-ltd-mumbai-2-to-7-years-010426503472
Data Scientist,Data Scientist Lead/AD,Talent Worx,7-12 Yrs,"Hybrid - Hyderabad, Gurugram","Data Science, Generative Ai, Natural Language Processing, Machine Learning, Python, Tensorflow, ASR, Pyspark",1 week ago,https://www.naukri.com/job-listings-data-scientist-lead-ad-talworx-solutions-hyderabad-gurugram-7-to-12-years-260326931147
Data Scientist,Data Scientist,Aparajita Consultancy Services,5-10 Yrs,"Hyderabad, Bengaluru","data scientist, python, scala, data mining, machine learning, business intelligence, research, sql",1 day ago,https://www.naukri.com/job-listings-data-scientist-aparajita-consultancy-services-hyderabad-bengaluru-5-to-10-years-010426927166
Data Scientist,Data Scientist,Splunk,7-10 Yrs,Bengaluru,"Computer science, Data analysis, data science, Supply chain operations, data visualization, Customer engagement, cisco, Analytics",6 days ago,https://www.naukri.com/job-listings-data-scientist-splunk-bengaluru-7-to-10-years-270326502144
Data Scientist,Data Scientist,Net2Source,6-11 Yrs,"Hyderabad, Gurugram, Bengaluru","Data Science, Power Bi, Machine Learning, Science, Bi, Machine, Data",2 days ago,https://www.naukri.com/job-listings-data-scientist-net2source-llp-hyderabad-gurugram-bengaluru-6-to-11-years-010426000585
Data Analyst,Data Analyst,Siemens,5-10 Yrs,Bengaluru,"data analyst, python, data analysis, forecasting, data warehousing, power bi, sql, data quality",1 week ago,https://www.naukri.com/job-listings-data-analyst-siemens-limited-bengaluru-5-to-10-years-270326909851
Data Analyst,Data Analyst,Capgemini,4-9 Yrs,"Hybrid - Chennai, Delhi / NCR, Mumbai (All Areas)","Power Bi, Data Analysis, Data Visualization, Tableau, Data Analytics, SQL, Analytics, Bi",1 week ago,https://www.naukri.com/job-listings-data-analyst-capgemini-chennai-delhi-ncr-mumbai-all-areas-4-to-9-years-021225014173
Data Analyst,Data Analyst,TVS Motor,2-3 Yrs,Bengaluru,"python, data analysis, mathematics, bi, strong analytical skills, power bi, business analysis, problem solving",1 day ago,https://www.naukri.com/job-listings-data-analyst-tvs-motor-company-bengaluru-2-to-3-years-010426500928
Data Analyst,Data Analyst,Tata Consultancy Services,1-5 Yrs,"Gandhinagar, Vadodara","Data Operation, Data Processing, Typing Speed, Back Office Processing, Power Bi, Non Voice Process, Computer Operating, Backend Operations",1 day ago,https://www.naukri.com/job-listings-data-analyst-tata-consultancy-services-gandhinagar-vadodara-1-to-5-years-020426016456
Data Analyst,Data Analyst,Barclays,0-7 Yrs,Pune,"Automation, Data analysis, Change management, Operational excellence, Analytical, Data quality, Operations, Financial services",3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-pune-0-to-7-years-030326501457
Data Analyst,Data Analyst,Fossil Group,3-5 Yrs,Hybrid - Bengaluru(Brookefield),"Power Bi, SQL, Tableau, Data Analytics, Python, Data, Data analysis, Bi",1 day ago,https://www.naukri.com/job-listings-data-analyst-fossil-group-bengaluru-3-to-5-years-010426027706
Data Analyst,Data Analyst,Chandigarh University,1-6 Yrs,"Mohali, Chandigarh","Excel, Pivot Table, VLOOKUP, Formulas, Advanced Excel, Data Analytics, HLOOKUP, Data",1 week ago,https://www.naukri.com/job-listings-data-analyst-chandigarh-university-mohali-chandigarh-1-to-6-years-260326026261
Data Analyst,Data Analyst,Infosys,9-11 Yrs,Thiruvananthapuram,"data analysis, python, oracle, service cloud, machine learning, oracle cloud, cloud platform, data analyst",1 week ago,https://www.naukri.com/job-listings-data-analyst-infosys-limited-thiruvananthapuram-9-to-11-years-250326916168
Data Analyst,Data Analyst,Hitachi Energy,2-6 Yrs,Chennai,"Data analysis, Publishing, Data management, power bi, Scheduling, Data quality, Business intelligence, SQL",6 days ago,https://www.naukri.com/job-listings-data-analyst-hitachi-energy-chennai-2-to-6-years-270326503735
Data Analyst,Data Analyst,Capgemini,2-5 Yrs,Hyderabad,"data analyst, python, data pipelines, ai, databricks, pyspark, emr, elt",1 week ago,https://www.naukri.com/job-listings-data-analyst-capgemini-technology-services-india-limited-hyderabad-2-to-5-years-200326921794
Data Analyst,Data Analyst,Cognizant,5-9 Yrs,Hyderabad,"Data Analytics, SQL, Data Analysis, Analytics, Data, Analysis",2 days ago,https://www.naukri.com/job-listings-data-analyst-cognizant-hyderabad-5-to-9-years-310326026897
Data Analyst,Data Analyst,Propharma Group,2-4 Yrs,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Manager Quality Assurance, Business analytics, Consulting, Clinical research, Customer service, Pharmacovigilance, Troubleshooting, microsoft",1 week ago,https://www.naukri.com/job-listings-data-analyst-isafety-systems-private-limited-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-240326507968
Data Analyst,Data Analyst,Wipro,3-4 Yrs,Hybrid - Pune,"Power Bi, Data Analysis, SQL, Python, Analysis, Data, Bi",6 days ago,https://www.naukri.com/job-listings-data-analyst-wipro-pune-3-to-4-years-270326035694
Data Analyst,Data Analyst,Adani Group,3-7 Yrs,Ahmedabad,"python, development, data analysis, analytical, data, api integration, query, power bi",1 week ago,https://www.naukri.com/job-listings-data-analyst-adani-group-ahmedabad-3-to-7-years-260326019367
Data Analyst,Data Analyst,Kiya.ai,3-7 Yrs,"Hybrid - Bengaluru, Mumbai (All Areas)","Power Bi, Data Analysis, Tableau, SQL, Capital Market, Investment Banking, Risk Assessment, Risk",1 week ago,https://www.naukri.com/job-listings-data-analyst-kiya-ai-bengaluru-mumbai-all-areas-3-to-7-years-200326006395
Data Analyst,Data Analyst,Snapdeal,1-6 Yrs,Gurugram,"master data, python, metadata, data analysis, data analytics, data management, configuration, data mining",3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-jasper-infotech-pvt-ltd-gurugram-1-to-6-years-221025507695
Data Analyst,Data Analyst,Tata Consultancy Services,8-12 Yrs,Bengaluru,"Data Analytics, Data Analysis, SQL, Analysis, Analytics, Data",6 days ago,https://www.naukri.com/job-listings-data-analyst-tata-consultancy-services-bengaluru-8-to-12-years-270326016352
Data Analyst,Data Analyst,Virtusa,5-7 Yrs,Hyderabad,"data analyst, storytelling, python, data analytics, oracle, data analysis, version control, sla",3 weeks ago,https://www.naukri.com/job-listings-data-analyst-virtusa-consulting-services-pvt-ltd-hyderabad-5-to-7-years-100326924036
Data Analyst,Data Analyst,Persistent,8-12 Yrs,"Pune, Chennai, Bengaluru","Integration, Snowflake, Data Modeling, Data, Modeling, Data analysis",3 days ago,https://www.naukri.com/job-listings-data-analyst-persistent-pune-chennai-bengaluru-8-to-12-years-300326015451
Data Analyst,Data Analyst,CGI,8-13 Yrs,Hybrid - Hyderabad,"Data analyst, Databricks, Power Bi, Snowflake, Tableau, Data analysis, Data Bricks, Bi",1 week ago,https://www.naukri.com/job-listings-data-analyst-cgi-hyderabad-8-to-13-years-230326016313
Data Analyst,Factory Data Analyst,Britannia,1-5 Yrs,Pune,"Data Analytics, Data Science, Business Intelligence, Report Development, Power Bi, Data Visualization, Reporting And Analytics, Science",2 weeks ago,https://www.naukri.com/job-listings-factory-data-analyst-britannia-pune-1-to-5-years-190326022218
Data Analyst,Looking For immediate joiners - Lab Data Analyst-Python Programming,IQVIA,0-1 Yrs,Hybrid - Bengaluru,"PYTHON PROGRAMMING, Pyspark, Logical Approach, Python Data Analytics, Python Data, PYTHON SCRIPTING, Numpy, Logic",1 day ago,https://www.naukri.com/job-listings-looking-for-immediate-joiners-lab-data-analyst-python-programming-iqvia-bengaluru-0-to-1-years-051125000118
Data Analyst,Analyst - Data Visualisation,Mphasis,2-4 Yrs,Bengaluru,"Alteryx, Tableau, SQL, Analysis, Data analysis, Data, Data Visualization",1 week ago,https://www.naukri.com/job-listings-analyst-data-visualisation-mphasis-bengaluru-2-to-4-years-200326026438
Data Analyst,Data Analyst,Jindal Aluminium,0-2 Yrs,Bengaluru,"Analytical skills, tableau, Excel, Database management, power bi, Data Analyst, Operations, Data warehousing",1 week ago,https://www.naukri.com/job-listings-data-analyst-jindal-aluminium-ltd-bengaluru-0-to-2-years-260326501248
Data Analyst,Data Office - Privacy Analyst - DPDP Grievance Redressal,Hdfc Bank,6-11 Yrs,Mumbai (All Areas),"Grievance Handling, Data Privacy, Capa, RCA, Customer Grievance, Process Compliance, Grievance Management, Regulatory Compliance",1 day ago,https://www.naukri.com/job-listings-data-office-privacy-analyst-dpdp-grievance-redressal-hdfc-bank-mumbai-all-areas-6-to-11-years-010426030218
Data Analyst,Data Analyst (Skywise),CGI,8-12 Yrs,Bengaluru,"python, skywise, pyspark, aws, palantir/Foundry, Foundry, Data analysis, Palantir",1 week ago,https://www.naukri.com/job-listings-data-analyst-skywise-cgi-bengaluru-8-to-12-years-230326033953
Data Analyst,Data Analyst,MNC,0-2 Yrs,"Pimpri-Chinchwad, Pune","Google Sheets, Power Bi, MS Office, SQL, Data Analytics, Large Databases, Google Data Studio, data vis",1 day ago,https://www.naukri.com/job-listings-data-analyst-tele-infotech-pimpri-chinchwad-pune-0-to-2-years-020426035841
Data Analyst,Data Analyst (English Required),Peroptyx,0-5 Yrs,Remote,"Data Analysis, English, Data Analytics, Data Mapping, Mapping, Analytics, Analysis, Data",1 day ago,https://www.naukri.com/job-listings-data-analyst-english-required-peroptyx-mumbai-all-areas-0-to-5-years-020426022054
Data Analyst,Data Analyst (Walk in Interview),Wyzmindz Solutions,0-1 Yrs,Bengaluru,"Power Bi, Data Analytics, Bi Tools, Tableau, Bi, Interviewing, Data analysis, Analytics",6 days ago,https://www.naukri.com/job-listings-data-analyst-walk-in-interview-wyzmindz-solutions-bengaluru-0-to-1-years-270326011326
Data Analyst,Data Analyst,Great Place to Work,0-2 Yrs,Hybrid - Mumbai(Lower Parel),"Power Bi, Data Analysis, Excel, Research Analysis, Data Visualization, Dashboards, Data Reporting, SQL",1 day ago,https://www.naukri.com/job-listings-data-analyst-great-place-to-work-mumbai-0-to-2-years-170326021042
Data Analyst,Data Analyst / Founder's office,Lynkit,0-5 Yrs,Delhi / NCR,"Google Sheets, Data Management, Data Analysis, Data Analytics, Advanced Excel, Foundation, Office, Analysis",1 day ago,https://www.naukri.com/job-listings-data-analyst-founder-s-office-lynkit-delhi-ncr-0-to-5-years-020426022799
Data Analyst,Data Analyst - Chennai,Maven Marketing,0-7 Yrs,Chennai,"database maintenance, python, data analysis, data management, data analytics, problem solving, dashboards, sql",1 week ago,https://www.naukri.com/job-listings-data-analyst-chennai-maven-marketing-private-limited-chennai-0-to-7-years-260326501210
Data Analyst,Data Analyst,Clustor Computing,0-2 Yrs,Nagpur,"Analytical skills, Data analysis, Manager Quality Assurance, data science, power bi, Data analytics, data visualization, digital transformation",2 weeks ago,https://www.naukri.com/job-listings-data-analyst-cluster-computing-nagpur-0-to-2-years-190326505544
Data Analyst,Data Analyst,Cognizant,5-10 Yrs,Hyderabad,"Data Analysis, Google-internal data portals, SQL, Python, Analysis, Data",1 day ago,https://www.naukri.com/job-listings-data-analyst-cognizant-hyderabad-5-to-10-years-020426035317
Data Analyst,Data Analyst,21K SchoolMindreflex Technologies,1-3 Yrs,Bengaluru(Indira Nagar),"Power Bi, SQL, Data Management, Data Discrepency, Data Analysis, Tableau, Data Analytics, Governance",2 days ago,https://www.naukri.com/job-listings-data-analyst-21k-schoolmindreflex-technologies-bengaluru-1-to-3-years-010426011050
Data Analyst,Analyst/Data Analyst - Val Rsch,eClerx,0-2 Yrs,Coimbatore,"linguistics, language teaching, data analysis, data analytics, analytical, data validation, verbal communication, problem solving",6 days ago,https://www.naukri.com/job-listings-analyst-data-analyst-val-rsch-eclerx-services-ltd-coimbatore-0-to-2-years-270326012951
Data Analyst,Analyst/Data Analyst - Val Rsch,eClerx,0-4 Yrs,Coimbatore,"Excel, Analytical, Data Analyst, Management, Operations, Logistics, Analytics, Analysis",1 day ago,https://www.naukri.com/job-listings-analyst-data-analyst-val-rsch-eclerx-services-ltd-coimbatore-0-to-4-years-010426504191
Data Analyst,Data Analyst,Swastiks Masalas Pickles & Food Products Pvt. Ltd.,2-5 Yrs,Bengaluru(Jayanagar),"Power Bi, Data Analysis, Data Visualization, Dashboards, Data Analytics, SQL, Analytics, Analysis",1 day ago,https://www.naukri.com/job-listings-data-analyst-swastiks-masalas-pickles-food-products-pvt-ltd-bengaluru-2-to-5-years-020426030920
Data Analyst,Data Analyst,Rohan Builders & Developers,4-8 Yrs,Nagar,"database maintenance, data analysis, data analytics, data interpretation, design development, data mining, power bi, data collection",1 day ago,https://www.naukri.com/job-listings-data-analyst-rohan-builders-developers-nagar-4-to-8-years-020426504774
Data Analyst,Data Analyst,Careernet,5-7 Yrs,Bengaluru,"SAS, Reporting & Dashboarding, Data Modeling, SQL Querying, Data Analytics, Analytics, SQL, Reporting",2 days ago,https://www.naukri.com/job-listings-data-analyst-careernet-bengaluru-5-to-7-years-310326037943
Data Analyst,Data Analyst,Barclays,0-7 Yrs,Bengaluru,"advanced analytics, Analytical, Machine learning, Service excellence, Data Analyst, Business strategy, Assistant Vice President, Individual Contributor",2 weeks ago,https://www.naukri.com/job-listings-data-analyst-barclays-shared-services-bengaluru-0-to-7-years-180326500945
Data Analyst,Data Analyst - Perch Energy,Arcadia,0-3 Yrs,Chennai,"SQL queries, Data analysis, Excel, Analog, Billing, Data Analyst, Medical insurance, Troubleshooting",1 day ago,https://www.naukri.com/job-listings-data-analyst-perch-energy-arcadia-chennai-0-to-3-years-010426502808
Data Analyst,Data Analyst - Perch Energy,Arcadia,0-3 Yrs,Chennai,"SQL queries, Data analysis, Excel, Analog, Billing, Data Analyst, Medical insurance, Troubleshooting",1 day ago,https://www.naukri.com/job-listings-data-analyst-perch-energy-arcadia-chennai-0-to-3-years-010426502810
Data Analyst,Data Analyst,Global Datafeeds,2-3 Yrs,Nashik,"Data Entry Operation, Data entry, Data analysis, Operations, Data",1 day ago,https://www.naukri.com/job-listings-data-analyst-global-datafeeds-nashik-2-to-3-years-020426014209
Data Analyst,Data Analyst,Perfex Technologies,2-7 Yrs,Hyderabad,"python, macros, data analysis, data management, data analytics, data mining, predictive analytics, power bi",1 week ago,https://www.naukri.com/job-listings-data-analyst-perfex-technologies-hyderabad-2-to-7-years-230326501707
Data Analyst,People Data Analyst,Curriculum Associates,5-10 Yrs,Bengaluru,"Data analysis, HRIS, Analytical, power bi, HR, Predictive modeling, Data Analyst, Data mining",1 week ago,https://www.naukri.com/job-listings-people-data-analyst-curriculum-associates-bengaluru-5-to-10-years-250326505052
Data Analyst,Data Analyst,Legistify,0-1 Yrs,Gurugram,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining",3+ weeks ago,https://www.naukri.com/job-listings-data-analyst-legistify-gurugram-0-to-1-years-221124503733
